class,class size,val size,val correct,val percentage
066.Western_Gull,60,6,2,33.33333333333333
067.Anna_Hummingbird,60,6,6,100.0
068.Ruby_throated_Hummingbird,60,6,5,83.33333333333334
069.Rufous_Hummingbird,60,6,4,66.66666666666666
070.Green_Violetear,60,6,6,100.0
071.Long_tailed_Jaeger,60,6,2,33.33333333333333
072.Pomarine_Jaeger,60,6,3,50.0
073.Blue_Jay,60,6,5,83.33333333333334
074.Florida_Jay,60,6,6,100.0
075.Green_Jay,57,6,6,100.0
076.Dark_eyed_Junco,60,6,5,83.33333333333334
077.Tropical_Kingbird,60,6,3,50.0
078.Gray_Kingbird,59,6,4,66.66666666666666
079.Belted_Kingfisher,60,6,4,66.66666666666666
080.Green_Kingfisher,60,6,3,50.0
081.Pied_Kingfisher,60,6,6,100.0
082.Ringed_Kingfisher,60,6,3,50.0
083.White_breasted_Kingfisher,60,6,6,100.0
084.Red_legged_Kittiwake,53,6,4,66.66666666666666
085.Horned_Lark,60,6,6,100.0
086.Pacific_Loon,60,6,6,100.0
087.Mallard,60,6,6,100.0
088.Western_Meadowlark,60,6,5,83.33333333333334
089.Hooded_Merganser,60,6,6,100.0
090.Red_breasted_Merganser,60,6,6,100.0
091.Mockingbird,60,6,3,50.0
092.Nighthawk,60,6,5,83.33333333333334
093.Clark_Nutcracker,60,6,5,83.33333333333334
094.White_breasted_Nuthatch,60,6,6,100.0
095.Baltimore_Oriole,60,6,5,83.33333333333334
096.Hooded_Oriole,60,6,3,50.0
097.Orchard_Oriole,59,6,3,50.0
098.Scott_Oriole,60,6,5,83.33333333333334
099.Ovenbird,60,6,1,16.666666666666664
100.Brown_Pelican,60,6,6,100.0
101.White_Pelican,50,5,4,80.0
102.Western_Wood_Pewee,60,6,1,16.666666666666664
103.Sayornis,60,6,3,50.0
104.American_Pipit,60,6,5,83.33333333333334
105.Whip_poor_Will,49,5,4,80.0
106.Horned_Puffin,60,6,6,100.0
107.Common_Raven,59,6,1,16.666666666666664
108.White_necked_Raven,60,6,6,100.0
109.American_Redstart,60,6,5,83.33333333333334
110.Geococcyx,60,6,6,100.0
111.Loggerhead_Shrike,60,6,4,66.66666666666666
112.Great_Grey_Shrike,60,6,3,50.0
113.Baird_Sparrow,50,5,1,20.0
114.Black_throated_Sparrow,60,6,6,100.0
115.Brewer_Sparrow,59,6,2,33.33333333333333
116.Chipping_Sparrow,60,6,1,16.666666666666664
117.Clay_colored_Sparrow,59,6,2,33.33333333333333
118.House_Sparrow,60,6,3,50.0
119.Field_Sparrow,59,6,4,66.66666666666666
120.Fox_Sparrow,60,6,2,33.33333333333333
121.Grasshopper_Sparrow,60,6,4,66.66666666666666
122.Harris_Sparrow,60,6,6,100.0
123.Henslow_Sparrow,60,6,3,50.0
124.Le_Conte_Sparrow,59,6,3,50.0
125.Lincoln_Sparrow,59,6,3,50.0
126.Nelson_Sharp_tailed_Sparrow,59,6,3,50.0
127.Savannah_Sparrow,60,6,5,83.33333333333334
128.Seaside_Sparrow,60,6,3,50.0
129.Song_Sparrow,60,6,4,66.66666666666666
130.Tree_Sparrow,60,6,3,50.0
131.Vesper_Sparrow,60,6,3,50.0
132.White_crowned_Sparrow,60,6,4,66.66666666666666
133.White_throated_Sparrow,60,6,4,66.66666666666666
134.Cape_Glossy_Starling,60,6,6,100.0
135.Bank_Swallow,59,6,4,66.66666666666666
136.Barn_Swallow,60,6,3,50.0
137.Cliff_Swallow,60,6,5,83.33333333333334
138.Tree_Swallow,60,6,6,100.0
139.Scarlet_Tanager,60,6,6,100.0
140.Summer_Tanager,60,6,6,100.0
141.Artic_Tern,58,6,3,50.0
142.Black_Tern,60,6,3,50.0
143.Caspian_Tern,60,6,2,33.33333333333333
144.Common_Tern,60,6,1,16.666666666666664
145.Elegant_Tern,60,6,3,50.0
146.Forsters_Tern,60,6,3,50.0
147.Least_Tern,60,6,5,83.33333333333334
148.Green_tailed_Towhee,60,6,5,83.33333333333334
149.Brown_Thrasher,59,6,5,83.33333333333334
150.Sage_Thrasher,60,6,6,100.0
151.Black_capped_Vireo,51,6,6,100.0
152.Blue_headed_Vireo,60,6,5,83.33333333333334
153.Philadelphia_Vireo,59,6,4,66.66666666666666
154.Red_eyed_Vireo,60,6,4,66.66666666666666
155.Warbling_Vireo,60,6,3,50.0
156.White_eyed_Vireo,60,6,3,50.0
157.Yellow_throated_Vireo,59,6,2,33.33333333333333
158.Bay_breasted_Warbler,60,6,3,50.0
159.Black_and_white_Warbler,60,6,5,83.33333333333334
160.Black_throated_Blue_Warbler,59,6,5,83.33333333333334
161.Blue_winged_Warbler,60,6,3,50.0
162.Canada_Warbler,60,6,2,33.33333333333333
163.Cape_May_Warbler,60,6,3,50.0
164.Cerulean_Warbler,60,6,5,83.33333333333334
165.Chestnut_sided_Warbler,60,6,4,66.66666666666666
166.Golden_winged_Warbler,59,6,4,66.66666666666666
167.Hooded_Warbler,60,6,1,16.666666666666664
168.Kentucky_Warbler,59,6,3,50.0
169.Magnolia_Warbler,59,6,5,83.33333333333334
170.Mourning_Warbler,60,6,3,50.0
171.Myrtle_Warbler,60,6,4,66.66666666666666
172.Nashville_Warbler,60,6,4,66.66666666666666
173.Orange_crowned_Warbler,60,6,3,50.0
174.Palm_Warbler,60,6,3,50.0
175.Pine_Warbler,60,6,2,33.33333333333333
176.Prairie_Warbler,60,6,5,83.33333333333334
177.Prothonotary_Warbler,60,6,5,83.33333333333334
178.Swainson_Warbler,56,6,6,100.0
179.Tennessee_Warbler,59,6,0,0.0
180.Wilson_Warbler,60,6,4,66.66666666666666
181.Worm_eating_Warbler,59,6,3,50.0
182.Yellow_Warbler,60,6,3,50.0
183.Northern_Waterthrush,60,6,5,83.33333333333334
184.Louisiana_Waterthrush,60,6,5,83.33333333333334
185.Bohemian_Waxwing,60,6,3,50.0
186.Cedar_Waxwing,60,6,4,66.66666666666666
187.American_Three_toed_Woodpecker,50,5,4,80.0
188.Pileated_Woodpecker,60,6,6,100.0
189.Red_bellied_Woodpecker,60,6,6,100.0
190.Red_cockaded_Woodpecker,58,6,6,100.0
191.Red_headed_Woodpecker,60,6,6,100.0
192.Downy_Woodpecker,60,6,6,100.0
193.Bewick_Wren,60,6,3,50.0
194.Cactus_Wren,60,6,6,100.0
195.Carolina_Wren,60,6,2,33.33333333333333
196.House_Wren,59,6,3,50.0
197.Marsh_Wren,60,6,3,50.0
198.Rock_Wren,60,6,3,50.0
199.Winter_Wren,60,6,5,83.33333333333334
200.Common_Yellowthroat,60,6,6,100.0
,,,,68.65000000000002

training accuracy,97.04105257987976
validation accuracy,68.68178248405457
