class,class size,val size,val correct,val percentage
069.Rufous_Hummingbird,180,60,46,76.66666666666667
070.Green_Violetear,180,60,57,95.0
071.Long_tailed_Jaeger,180,60,36,60.0
072.Pomarine_Jaeger,180,60,51,85.0
073.Blue_Jay,180,60,55,91.66666666666666
074.Florida_Jay,180,60,54,90.0
075.Green_Jay,171,57,55,96.49122807017544
076.Dark_eyed_Junco,180,60,57,95.0
077.Tropical_Kingbird,180,60,50,83.33333333333334
078.Gray_Kingbird,177,59,42,71.1864406779661
079.Belted_Kingfisher,180,60,41,68.33333333333333
080.Green_Kingfisher,180,60,43,71.66666666666667
081.Pied_Kingfisher,180,60,54,90.0
082.Ringed_Kingfisher,180,60,44,73.33333333333333
083.White_breasted_Kingfisher,180,60,55,91.66666666666666
084.Red_legged_Kittiwake,159,53,39,73.58490566037736
085.Horned_Lark,180,60,55,91.66666666666666
086.Pacific_Loon,180,60,51,85.0
087.Mallard,180,60,56,93.33333333333333
088.Western_Meadowlark,180,60,52,86.66666666666667
089.Hooded_Merganser,180,60,53,88.33333333333333
090.Red_breasted_Merganser,180,60,59,98.33333333333333
091.Mockingbird,180,60,15,25.0
092.Nighthawk,180,60,45,75.0
093.Clark_Nutcracker,180,60,56,93.33333333333333
094.White_breasted_Nuthatch,180,60,55,91.66666666666666
095.Baltimore_Oriole,180,60,38,63.33333333333333
096.Hooded_Oriole,180,60,39,65.0
097.Orchard_Oriole,177,59,38,64.40677966101694
098.Scott_Oriole,180,60,39,65.0
099.Ovenbird,180,60,40,66.66666666666666
100.Brown_Pelican,180,60,59,98.33333333333333
101.White_Pelican,150,50,48,96.0
102.Western_Wood_Pewee,180,60,30,50.0
103.Sayornis,180,60,27,45.0
104.American_Pipit,180,60,48,80.0
105.Whip_poor_Will,147,49,42,85.71428571428571
106.Horned_Puffin,180,60,56,93.33333333333333
107.Common_Raven,177,59,33,55.932203389830505
108.White_necked_Raven,180,60,51,85.0
109.American_Redstart,180,60,50,83.33333333333334
110.Geococcyx,180,60,59,98.33333333333333
111.Loggerhead_Shrike,180,60,40,66.66666666666666
112.Great_Grey_Shrike,180,60,42,70.0
113.Baird_Sparrow,150,50,30,60.0
114.Black_throated_Sparrow,180,60,48,80.0
115.Brewer_Sparrow,177,59,25,42.3728813559322
116.Chipping_Sparrow,180,60,27,45.0
117.Clay_colored_Sparrow,177,59,23,38.983050847457626
118.House_Sparrow,180,60,25,41.66666666666667
119.Field_Sparrow,177,59,30,50.847457627118644
120.Fox_Sparrow,180,60,40,66.66666666666666
121.Grasshopper_Sparrow,180,60,36,60.0
122.Harris_Sparrow,180,60,45,75.0
123.Henslow_Sparrow,180,60,35,58.333333333333336
124.Le_Conte_Sparrow,177,59,42,71.1864406779661
125.Lincoln_Sparrow,177,59,29,49.152542372881356
126.Nelson_Sharp_tailed_Sparrow,177,59,30,50.847457627118644
127.Savannah_Sparrow,180,60,27,45.0
128.Seaside_Sparrow,180,60,42,70.0
129.Song_Sparrow,180,60,21,35.0
130.Tree_Sparrow,180,60,18,30.0
131.Vesper_Sparrow,180,60,31,51.66666666666667
132.White_crowned_Sparrow,180,60,47,78.33333333333333
133.White_throated_Sparrow,180,60,45,75.0
134.Cape_Glossy_Starling,180,60,54,90.0
135.Bank_Swallow,177,59,31,52.54237288135594
136.Barn_Swallow,180,60,30,50.0
137.Cliff_Swallow,180,60,26,43.333333333333336
138.Tree_Swallow,180,60,38,63.33333333333333
139.Scarlet_Tanager,180,60,54,90.0
140.Summer_Tanager,180,60,48,80.0
141.Artic_Tern,174,58,38,65.51724137931035
142.Black_Tern,180,60,38,63.33333333333333
143.Caspian_Tern,180,60,36,60.0
144.Common_Tern,180,60,26,43.333333333333336
145.Elegant_Tern,180,60,44,73.33333333333333
146.Forsters_Tern,180,60,33,55.00000000000001
147.Least_Tern,180,60,44,73.33333333333333
148.Green_tailed_Towhee,180,60,47,78.33333333333333
149.Brown_Thrasher,177,59,36,61.016949152542374
150.Sage_Thrasher,180,60,46,76.66666666666667
151.Black_capped_Vireo,153,51,37,72.54901960784314
152.Blue_headed_Vireo,180,60,24,40.0
153.Philadelphia_Vireo,177,59,35,59.32203389830508
154.Red_eyed_Vireo,180,60,38,63.33333333333333
155.Warbling_Vireo,180,60,29,48.333333333333336
156.White_eyed_Vireo,180,60,23,38.333333333333336
157.Yellow_throated_Vireo,177,59,28,47.45762711864407
158.Bay_breasted_Warbler,180,60,51,85.0
159.Black_and_white_Warbler,180,60,54,90.0
160.Black_throated_Blue_Warbler,177,59,48,81.35593220338984
161.Blue_winged_Warbler,180,60,31,51.66666666666667
162.Canada_Warbler,180,60,45,75.0
163.Cape_May_Warbler,180,60,40,66.66666666666666
164.Cerulean_Warbler,180,60,51,85.0
165.Chestnut_sided_Warbler,180,60,37,61.66666666666667
166.Golden_winged_Warbler,177,59,42,71.1864406779661
167.Hooded_Warbler,180,60,39,65.0
168.Kentucky_Warbler,177,59,41,69.49152542372882
169.Magnolia_Warbler,177,59,37,62.71186440677966
170.Mourning_Warbler,180,60,42,70.0
171.Myrtle_Warbler,180,60,31,51.66666666666667
172.Nashville_Warbler,180,60,26,43.333333333333336
173.Orange_crowned_Warbler,180,60,23,38.333333333333336
174.Palm_Warbler,180,60,31,51.66666666666667
175.Pine_Warbler,180,60,38,63.33333333333333
176.Prairie_Warbler,180,60,37,61.66666666666667
177.Prothonotary_Warbler,180,60,38,63.33333333333333
178.Swainson_Warbler,168,56,36,64.28571428571429
179.Tennessee_Warbler,177,59,21,35.59322033898305
180.Wilson_Warbler,180,60,43,71.66666666666667
181.Worm_eating_Warbler,177,59,42,71.1864406779661
182.Yellow_Warbler,180,60,38,63.33333333333333
183.Northern_Waterthrush,180,60,39,65.0
184.Louisiana_Waterthrush,180,60,45,75.0
185.Bohemian_Waxwing,180,60,49,81.66666666666667
186.Cedar_Waxwing,180,60,46,76.66666666666667
187.American_Three_toed_Woodpecker,150,50,46,92.0
188.Pileated_Woodpecker,180,60,57,95.0
189.Red_bellied_Woodpecker,180,60,57,95.0
190.Red_cockaded_Woodpecker,174,58,54,93.10344827586206
191.Red_headed_Woodpecker,180,60,53,88.33333333333333
192.Downy_Woodpecker,180,60,56,93.33333333333333
193.Bewick_Wren,180,60,27,45.0
194.Cactus_Wren,180,60,50,83.33333333333334
195.Carolina_Wren,180,60,45,75.0
196.House_Wren,177,59,31,52.54237288135594
197.Marsh_Wren,180,60,43,71.66666666666667
198.Rock_Wren,180,60,51,85.0
199.Winter_Wren,180,60,46,76.66666666666667
200.Common_Yellowthroat,180,60,38,63.33333333333333
,,,,71.81377046099905

training accuracy,71.67458534240723
validation accuracy,71.67458534240723
